,text,aspect1,aspect2,aspect3,aspect4,aspect5,aspect6,aspect7,aspect8,aspect9
5620,mua hôm 37 điện_thoại đẹp pin khoẻ dễ sử_dụng giao hàng cực nhanh luôn dự_kiến 4 ngày mớinhấn link tải ứng mộtnhấn link tải ứng ngày hàng giao đến tay nói_chung hài_lòng,1,0,1,1,0,0,0,0,0
5621,xài hết độ thông mjnh nó,0,0,0,0,0,0,0,0,0
5622,hàng nguyên seal giao hàng nhanh 9h tối đặt 10h sáng_mai hàng mua u đen căn_bản đẹp sợ chán giá mua 18 299k,0,1,0,1,0,1,0,0,0
5623,hàng chính hãng đúng quảng_cáo,0,0,0,0,0,1,0,0,0
5624,cực hài_lòng sản_phẩm đóng_gói cẩn_thận giao hàng nhanh nhân_viên vui_vẻ nhiệt_tình,0,0,0,1,0,0,0,0,0
5625,sp nguyên seal bảo_vệ check bảo_hành 12 tháng,0,1,0,0,0,0,0,0,0
5626,sử_dụng lỗi,0,0,0,0,0,0,0,0,1
5627,sản_phẩm tốt luôn nha chơi game luôn,0,0,0,0,0,0,0,0,0
5628,phàn_nàn về sản_phẩm apple luôn đồ chất_lượng ios mượt_mà màn_hình đẹp camera tốt năm nay củ sạc khuyến_mãi củ sạc anker nhỏ gọn đi kèm,1,1,1,0,0,0,0,1,0
5629,giao hàng đúng hẹn máy nguyên seal đẹp,0,1,0,1,0,1,0,0,0
5630,thanh_toán nhận hàng giao hàng cách đóng_gói tốt về điện_thoại đầu_tiên pin trâu lắm tạm ổn thứ hai camera chụp ảnh thất_vọng bằng 7 plus khong rành kỹ_thuật_số lắm nghĩ thông_số camera 64mp chụp ảnh tốt cuối_cùng thiết_kế vân tay nhạy tay_ lau sạch mới ấn mở gấp toàn bấm mật_khẩu,0,0,0,1,0,0,1,0,0
5631,sản_phẩm mượt cài sẵn vos 3 0 wifi mạnh vân tay nhạy anh_em mua lô hàng đợt cuối fix lỗi hết phần_cứng khác ngon lô hàng_đầu,0,0,1,0,0,0,0,0,0
5632,giáo hàng đúng mẫu_mã mua trong sale rẻ thị_trường niêm_yết trong cửa_hàng gần 600k xài êm trục_trặc,0,1,0,0,1,0,0,0,0
5633,good đẹp đúng hàng mới 2021 100,0,1,0,0,0,0,0,0,1
5634,sản_phẩm mô_tả đặt ngày 11 12 12 12 lấy hàng đúng mong_đợi chất_lượng vượt_trội,0,0,0,0,0,0,0,0,1
5635,đồ siêu dỏm dính vứt,0,0,0,0,0,0,0,0,1
5636,giao hàng nhanh nhân_viên hỗ_trợ tốt hàng nguyên tem samsung sản_phẩm ok,0,0,0,1,0,1,1,0,0
5637,hiệu_năng sử_dụng mong_đợi đáng đồng_tiền bán giá tốt thị_trường hiện sản_phẩm phát_sinh lỗi trong quá_trình sử_dụng,0,0,1,0,1,0,0,0,0
5638,sản_phẩm sử_dụng số điện_thoại điện_thoại,0,0,0,0,0,0,0,0,1
5639,máy đẹp giao hàng nhanh cảm_ơn,0,1,0,1,0,0,0,0,0
5640,cực_kì thích chất_lượng tốt giá_cả cạnh_tranh,0,0,0,0,1,0,0,0,0
5641,ship nhanh nguyên seal máy tạm_thời ok nhé,0,1,0,1,0,1,0,0,0
5642,máy chạy tốt nhanh màn_hình nét chuẩn nói_chung hài_lòng mức giá,1,0,1,0,1,0,0,0,0
5643,mua u xám nhận u xanh blue giao hàng nhanh đúng note 9s nhận luôn,0,1,0,1,0,0,1,0,0
5644,dt dùng mượt mh thích,0,0,0,0,0,0,0,0,0
5645,giá ổn mua ba_mẹ dùng,0,0,0,0,1,0,0,0,0
5646,okie trong tầm giá nhìn_chung,0,0,0,0,1,0,0,0,0
5647,cứng chắc miếng xốp ở đế xúc mất dán keo,0,1,0,0,0,0,0,0,1
5648,hàng giao đúng hẹn màu_sắc đẹp nhìn chắc_chắn,0,1,0,1,0,0,0,0,0
5649,kẹp chất_lượng kém xài khó_chịu đụng rớt rớt xuống,0,0,0,0,0,0,0,0,1
5650,sản_phẩm đẹp chắc_chắn hài_lòng,0,1,0,0,0,0,0,0,0
5651,sản_phẩm nhỏ,0,0,0,0,0,0,0,0,1
5652,giao nhanh bao_bọc tốt sản_phẩm miễn chê chất_lượng tốt,0,1,0,1,0,0,0,0,0
5653,yếu lỏng lẽo sài tạm,0,0,0,0,0,0,0,0,1
5654,máy mới đập_hộp đẹp giao trễ ngày,0,1,0,1,0,1,0,0,0
5655,hàng nguyên seal đóng_gói cẩn_thận hộp móp tí ở góc,0,1,0,1,0,1,1,0,0
5656,máy dùng một thời_gian lag chậm khởi_động hoặc quét máy liên_tục mới dùng bình_thường,0,0,1,0,0,0,0,0,0
5657,ngon giá sale 2tr6 dùng lướt fb yt đc làm khác lag,0,0,1,0,1,0,0,0,0
5658,đặt_hàng hôm 1212 đến hôm_nay 1512 nhận sp 7h tối mở cảnh giữ màn_hình viền hở lớn vết trày cài_đặt bản ios mới chạy 2h30p dc face id nhận mới nhận dc mấy tiếng tii đổi giúp sp hác,0,1,0,1,0,0,1,0,0
5659,màn_hình hiển_thị đẹp cầm_chắc tay thao_tác nhanh chụp hình ổn trong tầm giá vote em ấy 5 luôn,1,1,0,0,0,0,0,0,0
5660,đóng_gói cẩn_thận giá chắc_chắn đúng hình chúc luôn phát_đạt,0,0,0,0,0,0,0,0,1
5661,cực_kỳ hài_lòng sản_phẩm tốt,0,0,0,0,0,0,0,0,1
5662,máy đơ chậm lag xử_lý tác_vụ cơ_bản hay đơ thất_vọng vinsmart,1,0,0,0,0,0,0,0,0
5663,giống một điện_thoại hãng mobell qmobile ngày màm hình xấu tệ nhựa ọp_ẹp loa rè xứng_đáng thương_hiệu,1,1,0,0,0,0,0,0,0
5664,hộp cũ máy active mới mới mở máy thử chức_năng đánh_giá cụ_thể,0,0,0,0,0,0,0,0,1
5665,mới dùng đc ngày tháy tạm ổn chất_lượng đánh_giá nhân_viên giao hàng ok,0,0,0,1,0,0,0,0,1
5666,mơis sử_dụng ngày biết bền kg máy đẹp nguyên niêm sử_dụng lâu mới biết,0,0,0,0,0,0,0,0,0
5667,đẹp chắc_chắn,0,1,0,0,0,0,0,0,0
5668,sảng phẩm đóng_gói cẩn_thận ghi hàng dẽ vỡ hộp đc dáng tem niêm_phong máy zing đúng imei chất_lượng tốt đủ phụ_kiện cảm_ơn,0,0,0,1,0,0,0,1,0
5669,giao hàng đặt xài tốt_mã vna luôn pin trâu hehejee,1,0,0,1,0,0,0,0,0
5670,tốt giao nhanh hàng ngon hay dùng một thời mới biết,0,0,0,1,0,0,0,0,0
5671,mua màu đen màu bán trading liên_kết vsmart yên_tâm mọi người lưu_ý màu đơn_vị cung_cấp khác bán đấy nhé tình_trạng máy nguyên seal kích_hoạt bảo_hành hệ_điều_hành ở android 9 hiện_nay _thể cập_nhật vos 3 0 tương_đương android 10 màu đen ở ngoài đẹp hình giao hàng nhanh,0,1,0,1,0,1,0,0,0
5672,đẹp giao hàng nhanh dự_kiến dc tặng kèm củ sạc tuy_nhiên mini kỳ_vọng cao máy pro ng giá ổn dc trả_góp 0 ok,0,1,0,1,1,0,0,1,0
5673,điện thoai nguyên seal hàng mới 100,0,0,0,0,0,1,0,0,0
5674,hàng đẹp oke nha mọi người chắc_chắn tư_vấn nhiệt_tình lắm ạ,0,1,0,0,0,0,1,0,0
5675,lướt web treo máy màn_hình chạm bỏ túi quần auto sáng mau hết pin hay dở 4,1,0,1,0,0,0,0,0,0
5676,máy nguyên seal giá tốt giao hàng nhanh,0,0,0,1,1,1,0,0,0
5677,máy mới mua trưa đến tối đơ giật màn_hình đổi trả lấy lí_do lỗi giải_trình,1,0,1,0,0,0,1,0,0
5678,pin cực tốt giá phù_hợp cấu_hình mỗi_tội màn_hình khuyết_tật,0,0,0,0,1,0,0,0,0
5679,sản_phẩm khó sử_dụng mượt app toàn anh amazon chả biết xài đọc báo thôi,0,0,1,0,0,0,0,0,1
5680,thời_gian giao hàng nhanh máy ngon tầm giá ốp lưng lo màn_hình dán ngoài,0,0,0,1,1,0,0,1,0
5681,tuyệt_vời,0,0,0,0,0,0,0,0,0
5682,tất chắc_chắn đẹp hài_lòng,0,0,0,0,0,0,0,0,0
5683,máy dùng thi_thoảng đơ thi_thoảng nhảy phím hỗ_trợ giúp,0,1,1,0,0,0,0,0,0
5684,lỗi về mạng wifi chập_chờn vos 3 0 máy trong tầm giá,0,0,1,0,1,0,0,0,0
5685,máy mới nguyên seal giao hàng nhanh,0,0,0,1,0,1,0,0,0
5686,nhân_viên giao hàng nhiệt_tình hàng giao đóng_gói cẩn_thận mới dùng đánh_giá chính_xác chất_lượng phát_sinh sự_cố nói_chung đến hiện_tại ổn,0,0,0,1,0,0,0,0,0
5687,máy đẹp giá tốt cấu_hình ổn trong mức giá,1,1,0,0,1,0,0,0,0
5688,mua điện_thoại sử_dụng tuần lỗi đọc sim gọi đc hỗ_trợ bảo_hành hẹn 3 ngày nhân_viên lấy hàng tuy_nhiên tuần mới người ghé lấy tốn thời_gian bảo_hành giờ tin_tưởng mua đồ điện_tử,1,0,0,0,0,0,1,0,0
5689,máy mới 100 dùng tốt lỗi ạ,0,0,0,0,0,0,0,0,1
5690,hàng tốt giá tốt,0,0,0,0,1,0,0,0,0
5691,hàng nguyên seal tốt,0,1,0,0,0,1,0,0,0
5692,3 ngày trải_nghiệm sp dùng tốt mượt nhanh camera chụp ổn phù_hợp giá tiền khuyết_điểm duy_nhất giao hàng lâu nói_chung ủng_hộ hàng việt_nam,0,0,1,1,1,0,0,0,0
5693,lấy về điện_thoại hư đèn bàn_phím đổi trả bảo lỗi hết trả thề bao h mua đồ,0,0,0,0,0,0,1,1,1
5694,mỏng gọn_nhẹ cẩn_thận nó lộn ngược điện_thoại luôn,0,1,0,0,0,0,0,0,1
5695,sản_phẩm chất_lượng nguyên seal xài ok giao hàng nhanh ngày ghi,0,0,0,1,0,1,0,0,0
5696,mới mở máy dùng định_vị khoảng 2h maps mới cập_nhật vị_trí sạc nhanh dùng mượt_mà mới nhận máy trưa 5tr9 chiều xem_lại 5tr6 buồn thật_sự,1,0,1,0,1,0,0,0,0
5697,hàng cực_kỳ dỏm luôn sạc ngày chẳng miếng pin thà bán mắc sử_dụng bán rẻ mua về vứt đi,1,0,0,0,0,0,0,0,0
5698,hàng bán đúng mô_tả chi_tiết ẩn phẩm trong mô_tả sản_phẩm ghi sử_dụng sim nhận sản_phẩm máy gán sim yêu_cầu đổi trả đổi trả nhân_viên kỹ_thuật nói lòng_vòng đổi trả biết giải_quyết đổi trả tôi,0,1,0,0,0,0,1,0,0
5699,máy rẻ xài ngon cầm nhẹ chắc_tay loa to rõ giao_diện đẹp,1,1,0,0,1,0,0,1,0
5700,nguyên seal phiếu bảo_hành về chức_năng điện_thoại pin camera tốt tầm giá mua điện_thoại ở tranding có_lẽ samsung bền iphone cũ mua j6 dùng năm hỏng mic nghe gọi mua mới dù_vậy chọn mua hy_vọng dùng láu,1,1,0,0,0,1,0,0,0
5701,sản_phẩm chạy mượt mới dùng 4 ngày cảm_ơn,0,0,1,0,0,0,0,0,0
5702,chán chả buồn nói thất_vọng,0,0,0,0,0,0,0,0,0
5703,product is good it s too big for my tablet but that was my fault,0,0,0,0,0,0,0,0,1
5704,sp đáp_ứng tốt yêu_cầu bất_tiện mún quét vân tay tháo đt mặt che_kín chỗ ngón tay perfect,0,0,0,0,0,0,0,0,1
5705,tìm imei máy biết bạn vấn_đề như_vậy,0,0,0,0,0,1,0,0,0
5706,đặt_hàng nhận hàng hôm 9 tháng 0 xem thông_tin máy kích_hoạt bảo_hành hôm 30 tháng 9 mong câu trả_lời thoả_đáng,0,0,0,0,0,0,0,0,1
5707,thân bút làm chắc_chắn giao hàng dán sơ_sài bút dễ hỏng,0,0,0,1,0,0,0,0,0
5708,mua bạn dùng thôi đc dùng hsau nó đặt tăng_giá,0,0,0,0,1,0,0,0,1
5709,giao hàng nhanh đóng_gói cẩn_thận máy sử_dụng thời_gian đánh_giá tiếp,0,0,0,1,0,0,1,0,0
5710,giá rẻ phù_hợp,0,0,0,0,1,0,0,0,0
5711,màu trắng cụm camera nhìn thẩm_mỹ nhất màn_hình to đẹp cày phim,1,1,0,0,0,0,0,0,0
5712,sản_phẩm đúng mới nguyên seal active nhận ngày hôm_nay dùng hài_lòng tuy_nhiên ý_kiến gói hàng mong_manh dễ vỡ hàng giá_trị cao nylon bong_bóng chống sốc một góc hộp cấn đùn may_sao máy còn_nguyên,0,1,0,1,0,1,1,0,0
5713,hàng chính hãng đóng_gói cẩn_thận hài_lòng,0,0,0,1,0,1,0,0,0
5714,điện_thoại dùng đến ngày thứ 6 lỗi liên_tục down load dc ứng_dụng chậm quay sáng đến chiều vô ứng_dụng dc xem cg load mãi wifi kết_nối tìm thiết_ yếu so_sánh phone thực_hiện song_song mua đầu_tiên kh bảo_hành okie thứ lỗi bực_ tiếng quay gọi hotline báo quay hoài reset tắt bật máy u kỹ,1,0,1,0,0,0,1,0,0
5715,sản_phẩm nguyên seal đúng mô_tả giao hàng chậm dự_kiến thứ mua điện_thoại hài_lòng về sản_phẩm xiaomi thời_gian sử_dụng mới đánh_giá chất_lượng sản_phẩm hình_ảnh thật tế mở_hàng kiểm_tra,0,1,0,1,0,1,0,0,0
5716,cứng_cáp hoàn_thiện sắc nét đa_dụng xoang góc lên_xuống,0,0,0,0,0,0,0,0,0
5717,ae cản thận máy sim đăng ảnh sp sim bên ngoài ghi nokia 05 trong sp ghi model ta 03 thất_vọng,0,0,0,0,0,0,0,0,1
5718,đặt màu xanh giao hàng màu đen tuy_nhiên màu đen okay,0,1,0,0,0,0,0,0,1
5719,đóng_gói cẩn_thận ghi_chú hàng dễ vỡ rõ_ràng ship nhanh điện_thoại nguyên hộp nguyên seal cập_nhật cài_đặt phần_mềm ổn quen thao_tác hệ_điều_hành khó dùng chút máy chạy ổn mượt đáng giá tiền,0,1,0,1,1,1,0,0,0
5720,hàng mới tuyệt_vời lấy màu đỏ hết hàng đổi sáng màu tím phiên_bản củ sạc tai nghe đầy_đủ mừng ghê luôn giao trể dự_kiến ngày xí_xoá 5 nhé,0,0,0,1,0,0,0,1,0
5721,móc siêu xinh_xắn luôn giao hàng nhanh,0,0,0,1,0,0,0,0,1
5722,tiếp_tục làm thất_vọng hihi mong_chờ tháng nay nay cầm tay iphone 8gb trong đầy tiếng đặt_hàng,0,0,0,1,0,0,0,0,0
5723,đáng_giá tiền mua dùng lướt web ig tweet youtube chính cực thích mượt_mà mới dùng tuần độ bền đánh_giá vụ sạc nhanh chậm sạc đêm n_tâm lắm bên cạnh pin cực trâu dùng 3 ngày mới sạc web ứng_dụng mxh,1,0,1,0,1,0,0,0,0
5724,trải_nghiệm mua hàng ổn nghị sửa chữ tikinow hàng tikinow gắn mác tikinow mua xong mới biết đợi vài ngày mới nhận hành trong,0,0,0,1,0,0,0,0,1
5725,sản_phẩm dùng tốt tuy_nhiên cảm_ứng nhạy lắm vỏ máy bọc gọn_gàng,0,0,1,1,0,0,0,0,0
5726,hài_lòng hàng nguyên seal tặng loa giá mềm nhân_viên thân_thiện dễ mến,0,0,0,1,0,1,0,1,0
5727,máy đẹp vs hình cầm đầm tay ban_đầu dùng mượt về lâu_dài tính camera ổn trong tầm giá nói_chung hàng chính hãng tầm giá ngon giá muốn ngon dùng hàng_xách tay thôi,1,1,1,0,1,1,0,0,0
5728,tốt sản_phẩm nguyên seal,0,0,0,0,0,1,0,0,0
5729,xài android one xong chuyển xài thử em cảm_nhận chuyển_đổi sang về tốc_độ lag giựt để_ý hó_chịu điện_thoại cũ chạy android one hiện_tượng n_hình đẹp nịnh mắt u_sắc rực_rỡ pin hao pin sạc đầy pin 100 tắt hết ứng_dụng đi ngủ 7 tiếng sáng dậy 97 d biết nó chạy hao pin android one như_vậy pin 100 sáng hôm camera chụp há ảo dịu xử_lý u_sắc hình_ảnh tốt selfie hay chụp người xử_lý da mặt đẹp tự_nhiên nhu_cầu chụp hình linh_tinh n_hình đẹp giá phù_hợp huyên mua con pin hay hiệu_năng xử_lý ở mức chấp_nhận,1,0,1,0,1,0,0,1,0
5730,giao nhanh giá tốt hàng đảm_bảo chính hãng,0,0,0,1,1,1,0,0,0
5731,sản_phẩm oke,0,0,0,0,0,0,0,0,1
5732,muốn ủng_hộ hàng việt lỗi xài app banks thôi chơi game máy chậm_rì lỗi cảm_ứng hay tắt nguồn giờ mua máy khác gửi con joy 3 đi bảo_hành hi_vọng vinsmart cải_thiện,0,0,1,0,0,0,0,0,0
5733,đóng_gói vô_cùng kĩ_lưỡng hộp nguyên_vẹn móp mép giao hàng vô_cùng nhanh mua bằng thẻ sacombank giảm 2tr đồng,0,0,0,1,1,0,1,0,0
5734,chất_lượng ổn tầm giá điện_thoại giữ chắc rơi,0,0,0,0,1,0,0,0,0
5735,hài_lòng giao hàng tận đóng_gói sạch_sẽ,0,0,0,1,0,0,1,0,0
5736,rẻ chất_lượng tốt xài mượt nguyên seal,0,1,1,0,1,1,0,0,0
5737,hàng tốt bảo_hành 100sao,0,0,0,0,0,0,1,0,0
5738,rẻ chỗ khác tốt trong tầm giá,0,0,0,0,1,0,0,0,0
5739,điện_thoại quảng_cáo nguyên đai nguyên kiện đầy_đủ phụ_kiện sạc nghe ốp lưng trong suốt ng miếng dán cường_lực màn_hình máy chạy ổn độ bền đợi thời_gian giao hàng nhanh,0,0,0,0,0,0,0,1,0
5740,sản_phẩm tốt đóng_gói kỹ đáng đồng_tiền,0,0,0,0,1,0,0,0,0
5741,okey chọc lấy sim,0,0,0,0,0,0,0,0,1
5742,hàng tốt giá rẻ,0,0,0,0,1,0,0,0,0
5743,hàng chính hãng vna kích_hoạt bảo_hành xuất hoá_đơn gtgt khách_hàng hàng đường vận_chuyển đóng_gói hàng cẩn_thận giao ngày thời_gian giao dự_kiến hiện_tại sử_dụng tốt vấn_đề phát_sinh mua hàng 015 tới giờ_đây đầu mua hàng giá_trị lớn cảm_thấy yên_tâm,0,1,0,1,0,1,0,0,0
5744,tuần sử_dụng gặp một_số vấn_đề liên_quan máy bắt sóng wifi sóng 5g mạng di_động kém pin tiêu_hao nhanh máy lâu_lâu hay treo,1,0,1,0,0,0,0,0,0
5745,em hỏi điện_thoại em hỏng hay lỡ tay làm rơi điện_thoại nó vỡ n_hình hỗ_trợ sửa ạ một cảm_ơn sản_phẩm tốt lắm ạ đóng_hộp cẩn_thận e mua hàng ạ,0,0,0,1,0,0,0,0,0
5746,xuống máy nhanh tiền mua máy dòng cao,1,0,0,0,0,0,0,0,0
5747,giao hàng nhanh,0,0,0,1,0,0,0,0,0
5748,chờ mấy ngày mãi dk trả_lời về sản_phẩm mk 48h 3 ngày,0,0,0,0,0,0,1,0,0
5749,máy bóc seal xong dán máy active trươc mấy ngày nhận máy cam gọi video tệ,1,0,0,0,0,1,0,0,0
5750,đẹp long_lanh dã_man dùng thích lắm mượt_mà chuẩn xịn giao hàng nhanh nhiệt_tình thật_thà,0,1,1,1,0,0,0,0,0
5751,tuyệt mọi ng hỏi code mua ốp gửi ở đâu,0,0,0,0,0,0,0,0,0
5752,máy chuẩn dùng tốt ủng_hộ,0,0,0,0,0,0,0,0,1
5753,may tốt hang moi 100,0,0,0,0,0,0,0,0,0
5754,máy_tính bảng samsung a8 sản_xuất 2019 kém tốc_độ chậm khởi_động lâu_lắc cảm_ứng màn_hình nhạy bạn tin sử_dụng thua nokia n1 mua 7năm mới hư gần thất_vọng,1,0,1,0,0,0,0,0,0
5755,mua sử_dụng tuần chọn kindle fire đọc tài_liệu pdf màu đọc 30 màn_hình ok máy dĩ_nhiên chậm tablet apple hay samsung số tiền tr6 đòi_hỏi cài 3 apps messenger fb youtube ngoài_ra check emails nhu_cầu như_vậy đủ,0,0,0,0,0,0,0,0,1
5756,dùng tạm tạm nhỏ,0,1,0,0,0,0,0,0,1
5757,dùng thời_gian ổn chất_lượng y_như mua ngoài cửa_hàng điện_thoại chính hãng c hàng trading liên_kết hãng yên_tâm vì_thế giá rẻ cửa_hàng thuê mặt_bằng nhân_viên giao hàng đóng_gói cẩn_thận,0,0,0,1,1,1,1,0,0
5758,3 ngày sử_dụng chốt siêu ngon,0,0,0,0,0,0,0,0,1
5759,pin dùng điện_thoại dùng 12 ngày sập nguồn rõ chán,1,0,0,0,0,0,0,0,0
5760,loa kém nghe chát vân vote ủng_hộ,0,0,0,0,0,0,0,0,0
5761,ok máy mới giao hàng nhanh,0,0,0,1,0,0,0,0,0
5762,hài_lòng xài biết lỗi j đóng_gói sản_phẩm o máy mới,0,0,0,0,0,0,0,0,0
5763,giá đỡ chắc_chắn nhẹ,0,0,0,0,0,0,0,1,0
5764,bán dòng bán lãi_suất đươcj ạ,0,0,0,0,0,0,0,0,1
5765,chính hãng nguyên seal ok,0,0,0,0,0,1,0,0,0
5766,máy đẹp tốt cực_kì ưng_ý mọi người dùng ạ,0,1,0,0,0,0,0,0,0
5767,máy dùng tốt ạ mọi người dùng hoàn_toàn hài_lòng giao hàng nhanh,0,0,0,1,0,0,0,0,0
5768,máy chạy êm đóng_gói cẩn_thận giao hàng nhanh tặng ốp lưng kèm máy,0,0,1,1,0,0,1,1,0
5769,đẹp rẻ,0,1,0,0,1,0,0,0,1
5770,hài_lòng về sản_phẩm giá_cả hợp_lí giao hàng nhanh,0,0,0,1,1,0,0,0,0
5771,cảm_ứng đôi nhạy,0,0,1,0,0,0,0,0,0
5772,loa thật_sự bé mua con học tiếng anh loa bé chả nghe,1,0,0,0,0,0,0,0,0
5773,dùng tháng hư ram phiếu bảo_hành nay dùng hàng,1,0,1,0,0,0,0,0,0
5774,giao hàng nhanh sản_phẩm tốt ủng_hộ hàng vn ủng_hộ,0,0,0,1,0,0,0,0,0
5775,giao hàng đúng ngày thông_báo nhận hàng nguyên seal chất_lượng tuyệt_vời tôi tiếp_tục mua hàng giới_thiệu bạn_bè biết,0,0,0,1,0,1,0,0,0
5776,giao nhanh đảm_bảo nguyễn_vẹn về máy tốt chất_lượng máy xài lâu mới biết điểm yếu tôi xài vsmart live ram 6 bô nhớ 64 g điểm yếu tắt nguồn khỏi động m thao_tác khac nhau mới điểm yếu vân tay kém mở_màn hình bằng mắt kém mong nhà_sản_xuất khắc_phục kiểm_tra tình_trạng máy kỉ uy_tín thương_hiệu nước_nhà vượt_trội máy ngoại cải_thiện,1,1,1,1,0,0,0,0,0
5777,sản_phẩm kém chất_lượng,0,0,0,0,0,0,0,0,1
5778,sản_phẩm thiếu mất_giá đỡ không_thể dùng,0,0,0,0,0,0,0,1,0
5779,bàn_phím cảm_ứng ăn chán,0,0,1,0,0,0,0,0,0
5780,giao hàng nhanh đặt trưa hôm hôm giao đóng hàng ẩu máy mới nguyên dùng thử ngày ổn,0,1,0,1,0,0,0,0,0
5781,giao hàng nhanh_chóng đóng_gói chắc_chắn giá khuyến_mãi tốt hàng chính hãng nói_chung mua hàng trading bao_giờ lăn_tăn,0,0,0,1,1,1,0,0,0
5782,sản_phẩm đẹp thiết_kế đặc_biệt đáp_ứng nhu_cầu cơ_bản m_việc phù_hợp chơi game hay chụp hình sản_phẩm tuyệt_vời nhất blackberry hiện_tại,0,1,0,0,0,0,0,0,0
5783,hàng chính hãng hài_lòng vận_chuyển,0,0,0,1,0,1,0,0,0
5784,nói_chung tâm giá_như o cammera đẹp pin trâu_bò,0,0,0,0,1,0,0,0,0
5785,hài_lòng về sản_phẩm máy đẹp chơi game mượt lag nhận_dạng khuôn_mặt vân tay ư thích,1,1,1,0,0,0,0,0,0
